,n_pos_enc_params,_timestamp,dev accuracy,n_clas_params,n_circ_params,train accuracy,_step,_runtime,n_all_params,loss,dev loss,total epoch time,epoch,batch loss,n_bias_params,train F1,dev F1,dev eval epoch time,train epoch time,run_id,n_batch_norm_params
8976,,1715021939.4603949,0.8004587155963303,,,0.89168361816805,8976,2881.773874759674,,0.002105901233257735,0.002255056395169792,47.4050702770551,16.0,,,0.9034631519049321,0.8179916317991632,0.11575480699539187,47.28931547005971,2pj1jhww,
9504,,1715022106.7034197,0.8038990825688074,,,0.891936034684999,9504,3049.016899585724,,0.00209751592091097,0.0021744169158126234,50.192449220021565,17.0,,,0.9036128622132754,0.8201892744479495,0.12275372743606569,50.0696954925855,2pj1jhww,
10032,,1715022273.9098487,0.8061926605504587,,,0.8935396219691458,10032,3216.223328590393,,0.002070791332266354,0.002264137183307508,52.97921891212464,18.0,,,0.9049676598451913,0.8226652675760755,0.1294962525367737,52.84972265958786,2pj1jhww,
10560,,1715022441.7142754,0.8027522935779816,,,0.8947274644018471,10560,3384.0277552604675,,0.0020470004065512664,0.002169076284957588,55.77595450878144,19.0,,,0.9060952027760854,0.8208333333333333,0.13633767366409302,55.639616835117344,2pj1jhww,
11088,,1715022608.0984297,0.8096330275229358,,,0.8956480422871906,11088,3550.4119095802307,,0.002040236962882534,0.0024107202819181146,58.54901968638103,20.0,,,0.9068769047303564,0.8245243128964059,0.1430638353029887,58.40595585107804,2pj1jhww,
11616,,1715022775.3241634,0.8004587155963303,,,0.8963607477468114,11616,3717.6376433372498,,0.0020234807063519754,0.0021779518403591365,61.33611116011938,21.0,,,0.9075986232459624,0.814498933901919,0.14989838600158692,61.18621277411779,2pj1jhww,
12144,,1715022942.059327,0.801605504587156,,,0.8958856107737309,12144,3884.372806787491,,0.0020063536118274435,0.0022592954337596893,64.11502641042074,22.0,,,0.906955760197447,0.8149732620320855,0.1566572626431783,63.95836914777756,2pj1jhww,
12672,,1715023109.0234942,0.7981651376146789,,,0.8979643350309582,12672,4051.336974143982,,0.002001087617926538,0.0022433573773147863,66.89775836467743,23.0,,,0.9089439512389029,0.8135593220338984,0.1636689345041911,66.73408943017324,2pj1jhww,
13200,,1715023276.286095,0.8096330275229358,,,0.8974446539666513,13200,4218.599574804306,,0.0019850027085007264,0.0021186862995318315,69.6854643424352,24.0,,,0.9085492605293471,0.8237791932059448,0.17043358087539673,69.51503076155981,2pj1jhww,
13728,,1715023443.5980322,0.8004587155963303,,,0.8986473444297614,13728,4385.911512136459,,0.0019781270007814293,0.002254930350485198,72.47399227221807,25.0,,,0.909423847562432,0.8133047210300429,0.1771713376045227,72.29682093461355,2pj1jhww,
14256,,1715023611.0800524,0.8119266055045872,,,0.8971179972976585,14256,4553.393532276154,,0.001980303562634963,0.0021529441032934627,75.26535528898239,26.0,,,0.9080924778819753,0.826271186440678,0.18388978640238443,75.08146550258002,2pj1jhww,
14784,,1715023777.9797945,0.8119266055045872,,,0.9010378773255727,14784,4720.293274402618,,0.001960497230300659,0.0022397545431185207,78.04701361258824,27.0,,,0.9116645239957059,0.8270042194092827,0.19056757291158039,77.85644603967667,2pj1jhww,
15312,,1715023945.017886,0.8084862385321101,,,0.8997906427712364,15312,4887.331365823746,,0.001954605646938005,0.0021842893452272503,80.83097743193308,28.0,,,0.9104634039561139,0.8269430051813471,0.1972200274467468,80.63375740448635,2pj1jhww,
15840,,1715024112.5080018,0.801605504587156,,,0.9028493370354422,15840,5054.821481704712,,0.0019293138684749454,0.002104704806564051,83.62247529029845,29.0,,,0.9132193588604322,0.8157614483493077,0.20399550596872962,83.41847978432973,2pj1jhww,
528,,1715014194.652423,0.786697247706422,,,0.7920830301860459,528,203.64867496490479,,0.003929807472272192,0.0021234835506579197,2.788235016663869,0.0,,,0.8157669688318181,0.8037974683544303,0.0072576642036437985,2.7809773524602255,ikt0hvzw,
1056,,1715014362.191948,0.786697247706422,,,0.8365231851994833,1056,371.18819999694824,,0.0033121397155283726,0.002033687273570157,5.580556317170461,1.0,,,0.8580966128782801,0.8033826638477801,0.014065750439961751,5.566490566730499,ikt0hvzw,
1584,,1715014529.678667,0.7958715596330275,,,0.8499012605977817,1584,538.674919128418,,0.003028958793380241,0.0019323336421896559,8.371997408072154,2.0,,,0.8685862853428664,0.8098290598290598,0.020657519499460857,8.351339888572692,ikt0hvzw,
2112,,1715014697.4019158,0.8061926605504587,,,0.8584685741436399,2112,706.398167848587,,0.0028408136200035058,0.0020107924596432154,11.16738048394521,3.0,,,0.8755158543592958,0.8192513368983957,0.02759474515914917,11.139785738786061,ikt0hvzw,
2640,,1715014864.8761706,0.801605504587156,,,0.8643929382767376,2640,873.8724226951599,,0.0026893635834544364,0.0019461981131942993,13.958613137404123,4.0,,,0.8802779052238316,0.8177028451001054,0.0343614141146342,13.92425172328949,ikt0hvzw,
3168,,1715015032.108594,0.7924311926605505,,,0.8675704167842135,3168,1041.1048460006714,,0.0025903314129012605,0.0019850974577829378,16.745814975102743,5.0,,,0.8826864140371183,0.8080593849416755,0.04111032088597616,16.704704654216766,ikt0hvzw,
3696,,1715015199.12959,0.8084862385321101,,,0.874148094255297,3696,1208.1258420944214,,0.0024913081493258596,0.002019106487341977,19.52949394782384,6.0,,,0.8885968140476316,0.8221512247071352,0.04803971846898397,19.481454229354856,ikt0hvzw,
4224,,1715015366.603533,0.8038990825688074,,,0.8781570624656639,4224,1375.5997850894928,,0.0024156211781415746,0.0020875244854240242,22.320721666018166,7.0,,,0.8918070827729874,0.8182784272051009,0.054907468954722094,22.265814197063445,ikt0hvzw,
4752,,1715015533.8493848,0.7958715596330275,,,0.8797161056585844,4752,1542.845636844635,,0.0023521427060432423,0.00208030248043734,25.108148491382597,8.0,,,0.8930744558689598,0.8098290598290598,0.06174220641454062,25.046406284968057,ikt0hvzw,
5280,,1715015701.616504,0.7855504587155964,,,0.8830569125005568,5280,1710.6127560138702,,0.002298236664094596,0.0022719056439509085,27.904262995719908,9.0,,,0.8959247317511496,0.8008519701810437,0.06864890654881796,27.83561408917109,ikt0hvzw,
5808,,1715015869.2439356,0.8073394495412844,,,0.8847347399367473,5808,1878.2401876449585,,0.002263817323256191,0.0019877652099373143,30.698049390316008,10.0,,,0.8972509364287321,0.8205128205128205,0.07538528045018515,30.622664109865823,ikt0hvzw,
6336,,1715016036.2043395,0.8004587155963303,,,0.8853583572139155,6336,2045.2005915641785,,0.0022292092337859895,0.0022378200921443626,33.480718719959256,11.0,,,0.8977933097705942,0.8116883116883117,0.08242439428965252,33.3982943256696,ikt0hvzw,
6864,,1715016203.5312352,0.7924311926605505,,,0.8894118695155088,6864,2212.5274872779846,,0.0021723643721666018,0.002168475111963552,36.269496250152585,12.0,,,0.9014788751025159,0.8047464940668824,0.08928231398264569,36.18021393616994,ikt0hvzw,
7392,,1715016371.2273839,0.7924311926605505,,,0.8892633892114211,7392,2380.2236359119415,,0.0021615959192274954,0.0021390019138471795,39.064427908261614,13.0,,,0.9012630073874017,0.8068303094983992,0.09602864185969037,38.968399266401924,ikt0hvzw,
7920,,1715016538.675604,0.7878440366972477,,,0.8906442560394364,7920,2547.6718561649323,,0.0021398354563271064,0.002392346671688447,41.85522719621658,14.0,,,0.9024903681931922,0.7986942328618063,0.10272650321324668,41.752500693003334,ikt0hvzw,
8448,,1715016705.7656484,0.7958715596330275,,,0.8923666275668533,8448,2714.7619004249573,,0.0021060872401236622,0.0022439642578636833,44.640056149164835,15.0,,,0.9038504900985502,0.8110403397027601,0.10934040943781537,44.530715739727015,ikt0hvzw,
8976,,1715016873.5337377,0.8004587155963303,,,0.8910896969516994,8976,2882.529989719391,,0.002107335633030713,0.0021948279522427724,47.43618686199188,16.0,,,0.9029954374132116,0.8176100628930818,0.11615272760391238,47.32003413438797,ikt0hvzw,
9504,,1715017041.2457604,0.8027522935779816,,,0.8950244250100224,9504,3050.242012500763,,0.002071248190066928,0.002348628954603038,50.23138272762298,17.0,,,0.9062607727188353,0.8185654008438819,0.12294793128967288,50.10843479633331,ikt0hvzw,
10032,,1715017208.614681,0.8073394495412844,,,0.8947571604626646,10032,3217.6109330654144,,0.002052259168137555,0.0022697663703642856,53.02086060444513,18.0,,,0.9061067691084912,0.8220338983050848,0.12985017697016402,52.891010427474974,ikt0hvzw,
10560,,1715017376.3307412,0.8130733944954128,,,0.8967913406286656,10560,3385.326993227005,,0.002029692747539507,0.002241280032407253,55.81612364848454,19.0,,,0.9079593755379298,0.8249194414607949,0.13668875296910607,55.67943489551544,ikt0hvzw,
11088,,1715017543.617038,0.7809633027522935,,,0.8959004588041396,11088,3552.6132900714874,,0.0020259191194574176,0.0023607108571113795,58.60422413746515,20.0,,,0.9070319440945195,0.7983104540654699,0.143339478969574,58.46088465849559,ikt0hvzw,
11616,,1715017710.4860713,0.8073394495412844,,,0.898290991699951,11616,3719.482323408127,,0.0019909977232771435,0.0021148481226842338,61.38537049690882,21.0,,,0.9092282412806106,0.8201284796573876,0.1501150449117025,61.235255451997126,ikt0hvzw,
12144,,1715017877.6905372,0.7935779816513762,,,0.8991373294332506,12144,3886.6867892742157,,0.0019802472327542795,0.002253748852452007,64.17210733493168,22.0,,,0.9098246405862128,0.8105263157894737,0.15681794484456382,64.01528939008713,ikt0hvzw,
12672,,1715018045.2891319,0.7912844036697247,,,0.8980534232134108,12672,4054.285383939743,,0.0019895144615724313,0.0023046713835055675,66.96541312138238,23.0,,,0.9089945126315511,0.8072033898305084,0.16349152723948163,66.80192159414293,ikt0hvzw,
13200,,1715018213.2026043,0.8038990825688074,,,0.8979791830613669,13200,4222.19885635376,,0.001971845857004866,0.00219892327665189,69.76396694183349,24.0,,,0.9089125449074013,0.819047619047619,0.1702788551648458,69.59368808666866,ikt0hvzw,
13728,,1715018380.6581407,0.8038990825688074,,,0.900325171865952,13728,4389.654392719269,,0.0019499812399681347,0.0022194298035507903,72.55488836765288,25.0,,,0.9108960830380015,0.8175026680896478,0.17691682179768883,72.37797154585522,ikt0hvzw,
14256,,1715018547.9476247,0.805045871559633,,,0.9003994120179958,14256,4556.943876743317,,0.001964468370620444,0.002278260100598729,75.34304230213164,26.0,,,0.9109990712485073,0.8195329087048833,0.18354861338933312,75.15949368874233,ikt0hvzw,
14784,,1715018715.5148976,0.7924311926605505,,,0.9019436071805075,14784,4724.511149644852,,0.0019378367528846163,0.0024135654125738582,78.13582611083983,27.0,,,0.9123510206248507,0.8104712041884817,0.19020833174387616,77.94561777909598,ikt0hvzw,
15312,,1715018882.7226868,0.8084862385321101,,,0.9016169505115147,15312,4891.718938827515,,0.0019316951083942968,0.0022037685122511803,80.92261833747227,28.0,,,0.9121802518223989,0.8217716115261473,0.1970757285753886,80.7255426088969,ikt0hvzw,
15840,,1715019049.973107,0.805045871559633,,,0.9024038961231793,15840,5058.96935915947,,0.0019175476465131903,0.002345592364532138,83.71012056271235,29.0,,,0.9127705598980798,0.8187633262260128,0.20395984252293906,83.50616072018943,ikt0hvzw,
528,,1715009111.1078584,0.8004587155963303,,,0.7948893079333027,528,204.1121814250946,,0.0038921088447113994,0.0021186333593972233,2.7868611574172975,0.0,,,0.8183945520994925,0.8152866242038217,0.0068009773890177405,2.7800601800282796,rd9wnbql,
1056,,1715009278.5708318,0.7981651376146789,,,0.8368498418684761,1056,371.57515478134155,,0.0033019373657765384,0.0020042691345608563,5.577906548976898,1.0,,,0.8584385467662974,0.8155136268343816,0.013413337866465251,5.564493211110433,rd9wnbql,
1584,,1715009446.0895147,0.7970183486238532,,,0.8494855157463362,1584,539.0938377380371,,0.003030782479213538,0.0020438146632198893,8.369880207379659,2.0,,,0.8684446174810201,0.8110992529348986,0.02028662363688151,8.349593583742777,rd9wnbql,
2112,,1715009613.7507377,0.7947247706422018,,,0.857889500957698,2112,706.75506067276,,0.0028403531356467372,0.0019930601461764868,11.164229579766591,3.0,,,0.8747431652510764,0.812957157784744,0.026986738046010334,11.137242841720582,rd9wnbql,
2640,,1715009780.9858692,0.805045871559633,,,0.865194731918811,2640,873.9901921749115,,0.0027048515869756255,0.0020313830277241696,13.951477976640065,4.0,,,0.8810076147786996,0.8202959830866807,0.03377054929733276,13.917707427342734,rd9wnbql,
3168,,1715009948.5229993,0.801605504587156,,,0.8691740040683603,3168,1041.5273222923279,,0.0025876132325907747,0.0019501374197115591,16.743758261203766,5.0,,,0.884155721216424,0.8184679958027282,0.04058548212051391,16.703172779083253,rd9wnbql,
3696,,1715010115.981852,0.8061926605504587,,,0.873197820309136,3696,1208.9861750602722,,0.0025060402443241557,0.001946162637494026,19.534734944502514,6.0,,,0.8875576036866359,0.8215417106652587,0.04723157087961832,19.487503373622896,rd9wnbql,
4224,,1715010283.1275928,0.8038990825688074,,,0.8774295089756344,4224,1376.131915807724,,0.0024183009613397317,0.0019817295219373265,22.320492637157443,7.0,,,0.8911509909149646,0.8186638388123012,0.05387869278589884,22.266613944371542,rd9wnbql,
4752,,1715010450.5194607,0.805045871559633,,,0.8788697679252847,4752,1543.5237836837769,,0.002361042103251752,0.0020497309026914997,25.1103523294131,8.0,,,0.8923178458289335,0.8199152542372882,0.06048044363657633,25.049871885776522,rd9wnbql,
5280,,1715010617.1850095,0.8107798165137615,,,0.8828341920444253,5280,1710.189332485199,,0.002307308386111288,0.0020997053302756145,27.888107315699262,9.0,,,0.8957802284884104,0.823906083244397,0.0674325664838155,27.820674749215446,rd9wnbql,
5808,,1715010784.085336,0.7993119266055045,,,0.8834578093215935,5808,1877.0896589756012,,0.0022672931117543055,0.002058150571420652,30.669775191942854,10.0,,,0.896189607057361,0.8136315228966986,0.07413310209910073,30.59564208984375,rd9wnbql,
6336,,1715010951.944026,0.7924311926605505,,,0.8869767925284711,6336,2044.9483489990234,,0.0022205576070739273,0.00217288329240379,33.46741610765457,11.0,,,0.8992615335750774,0.8100734522560336,0.08077531258265176,33.38664079507192,rd9wnbql,
6864,,1715011119.5771232,0.8073394495412844,,,0.8883279632956689,6864,2212.581446170807,,0.002180005003579233,0.0021169828849101286,36.261296745141344,12.0,,,0.900424991063272,0.821656050955414,0.08742436170578002,36.173872383435565,rd9wnbql,
7392,,1715011286.5374668,0.7924311926605505,,,0.8884912916301653,7392,2379.5417897701263,,0.0021676607188262443,0.0022071144039477776,39.04396487474441,13.0,,,0.9006377179751793,0.8080593849416755,0.09415963888168334,38.94980523586273,rd9wnbql,
7920,,1715011453.5773568,0.8004587155963303,,,0.8904957757353487,7920,2546.5816798210144,,0.0021331288184540335,0.0022280291064616735,41.82795909643173,14.0,,,0.9022855250082809,0.814498933901919,0.10071274042129516,41.72724635601044,rd9wnbql,
8448,,1715011621.2488866,0.7947247706422018,,,0.8918914905937727,8448,2714.253209590912,,0.0021112824691625395,0.0021040492580024473,44.622480483849834,15.0,,,0.9036229102413067,0.8101802757158006,0.10750261942545572,44.51497786442439,rd9wnbql,
8976,,1715011788.8786802,0.7889908256880734,,,0.8922329952931743,8976,2881.8830032348633,,0.0020939048106025137,0.002336479860161423,47.416306229432415,16.0,,,0.9039108216167554,0.8012958963282938,0.11428940296173094,47.30201682647069,rd9wnbql,
9504,,1715011956.4364848,0.805045871559633,,,0.8943265675808104,9504,3049.4408078193665,,0.002075111854580665,0.002194992377670533,50.208932673931116,17.0,,,0.905743838319626,0.8183760683760684,0.12110567092895506,50.08782700300217,rd9wnbql,
10032,,1715012124.0489874,0.7993119266055045,,,0.8944601998544893,10032,3217.053310394287,,0.002062293682302437,0.002057617239722418,53.00247014363606,18.0,,,0.9058293587705353,0.8120300751879699,0.12773616711298624,52.87473397652308,rd9wnbql,
10560,,1715012291.6390817,0.7981651376146789,,,0.8949501848579786,10560,3384.6434047222137,,0.002047132031225741,0.002164092256661949,55.79563411871592,19.0,,,0.9063645627919904,0.8143459915611815,0.13448493083318075,55.66114918788274,rd9wnbql,
11088,,1715012459.0380456,0.7947247706422018,,,0.8966725563853954,11088,3552.0423686504364,,0.0020263036738033344,0.0023499620616982838,58.5856122970581,20.0,,,0.9077165855534485,0.8121720881427072,0.14109190702438354,58.44452039003372,rd9wnbql,
11616,,1715012639.9934444,0.801605504587156,,,0.8970289091152058,11616,3732.9977674484253,,0.00201271312183048,0.0020043529706810594,61.60153089761733,21.0,,,0.9082222780990696,0.8157614483493077,0.1477681835492452,61.4537627140681,rd9wnbql,
12144,,1715012807.3301265,0.7935779816513762,,,0.8984988641256737,12144,3900.334449529648,,0.0019927410584667567,0.0022937872130936437,64.3904713988304,22.0,,,0.9093104088726154,0.8085106382978723,0.15450680653254192,64.23596459229788,rd9wnbql,
12672,,1715012974.8295531,0.7970183486238532,,,0.8982019035174984,12672,4067.833876132965,,0.001980965956409453,0.0023077044191710445,67.18212438424428,23.0,,,0.9092881714739349,0.8126984126984127,0.1613175948460897,67.0208067893982,rd9wnbql,
13200,,1715013142.142776,0.7924311926605505,,,0.9003548679267696,13200,4235.147099018097,,0.0019757077691956782,0.00224824844423784,69.97067388296126,24.0,,,0.9109486339087857,0.8080593849416755,0.16801285743713382,69.80266102552415,rd9wnbql,
13728,,1715013309.4613855,0.8038990825688074,,,0.9005627403524923,13728,4402.465708494186,,0.0019504805790988438,0.0022851015449663913,72.75931321779886,25.0,,,0.9112239352042102,0.8198103266596417,0.17468508879343672,72.58462812900544,rd9wnbql,
14256,,1715013476.9379802,0.8107798165137615,,,0.9008151568694412,14256,4569.942303180695,,0.001949051913869013,0.0021042636843449478,75.55058560371398,26.0,,,0.9113376337235539,0.824654622741764,0.18157769838968915,75.36900790532431,rd9wnbql,
14784,,1715013644.6635036,0.7993119266055045,,,0.9006072844437185,14784,4737.667826652527,,0.0019372482814722124,0.0021735805710521314,78.34600636164346,27.0,,,0.9113072051302435,0.8140276301806588,0.1883222818374634,78.15768407980602,rd9wnbql,
15312,,1715013812.4418688,0.805045871559633,,,0.9020178473325513,15312,4905.44619178772,,0.0019310324795386062,0.002214022835186862,81.14230826298395,28.0,,,0.9125253516085844,0.8195329087048833,0.19503186941146855,80.9472763935725,rd9wnbql,
15840,,1715013980.2413664,0.7809633027522935,,,0.9024335921839968,15840,5073.24568939209,,0.0019266982062462737,0.00226624689381057,83.93896207412082,29.0,,,0.9127971016416069,0.7983104540654699,0.20197059313456223,83.73699148098628,rd9wnbql,
528,,1715004041.7234428,0.801605504587156,,,0.7989725162957134,528,206.19300079345703,,0.003856420897080246,0.0021353411838548994,2.776529514789581,0.0,,,0.8212838417571974,0.8177028451001054,0.0066980719566345215,2.7698314428329467,nhoukgoe,
1056,,1715004209.0673308,0.7981651376146789,,,0.838067380361995,1056,373.53688883781433,,0.0032719792632083552,0.002063150731248593,5.5655899723370865,1.0,,,0.8595673448364667,0.8147368421052632,0.013521679242451986,5.552068293094635,nhoukgoe,
1584,,1715004375.6404405,0.801605504587156,,,0.851282127425797,1584,540.1099984645844,,0.002997672816563945,0.0020157388249121676,8.341804134845733,2.0,,,0.8700031149413353,0.8157614483493077,0.020112931728363037,8.321691203117371,nhoukgoe,
2112,,1715004542.7829492,0.7981651376146789,,,0.8594782402114359,2112,707.2525072097778,,0.002800116941380829,0.002007339457306293,11.127508167425791,3.0,,,0.8767098303848259,0.8123667377398721,0.026786359151204427,11.100721808274589,nhoukgoe,
2640,,1715004709.8302271,0.7970183486238532,,,0.8652095799492198,2640,874.2997851371765,,0.0026687528260412735,0.0020194523583311553,13.911624987920124,4.0,,,0.8810628095275529,0.8142707240293809,0.03347751299540202,13.878147474924726,nhoukgoe,
3168,,1715004876.7582126,0.801605504587156,,,0.8707924393829158,3168,1041.2277705669403,,0.0025580058902013978,0.0020081522883078373,16.69375379482905,5.0,,,0.8858574464177968,0.8149732620320855,0.04009397029876709,16.653659824530287,nhoukgoe,
3696,,1715005043.926133,0.8004587155963303,,,0.8725296589407415,3696,1208.3956909179688,,0.0024867078053782935,0.0021524366093884913,19.479881731669106,6.0,,,0.8870558208680323,0.8133047210300429,0.046887485186258945,19.432994246482853,nhoukgoe,
4224,,1715005211.2363513,0.7924311926605505,,,0.8779194939791237,4224,1375.7059092521667,,0.0024164492272769943,0.0021393795010693577,22.268380641937256,7.0,,,0.8914988519095252,0.8068303094983992,0.05364407698313395,22.214736564954126,nhoukgoe,
4752,,1715005378.539981,0.7958715596330275,,,0.8798200418714458,4752,1543.0095388889313,,0.0023451675067604756,0.0021055946724677305,25.05676934719086,8.0,,,0.8933343876018028,0.8106382978723404,0.060301458835601805,24.99646788835526,nhoukgoe,
5280,,1715005545.9254234,0.8130733944954128,,,0.88362113765609,5280,1710.3949813842773,,0.002280771514617474,0.002067086688422282,27.8465225537618,9.0,,,0.8963994924394628,0.825668449197861,0.06699786980946859,27.779524683952335,nhoukgoe,
5808,,1715005713.1725476,0.7947247706422018,,,0.8851207887273753,5808,1877.6421055793762,,0.00223799884973329,0.002166840632300858,30.633970566590627,10.0,,,0.8977844714834925,0.8085561497326204,0.07369219462076823,30.56027837196986,nhoukgoe,
6336,,1715005880.6103184,0.8038990825688074,,,0.8867243760115221,6336,2045.079876422882,,0.0021997239550697553,0.002179557303769873,33.42459589640299,11.0,,,0.8990271987294024,0.8182784272051009,0.08039364814758301,33.344202248255414,nhoukgoe,
6864,,1715006047.7383137,0.8004587155963303,,,0.8864125673729379,6864,2212.2078716754913,,0.0021696572027276656,0.0022299715548480324,36.21005761226018,12.0,,,0.8988229070228806,0.815677966101695,0.08697582085927329,36.123081791400914,nhoukgoe,
7392,,1715006215.170007,0.7889908256880734,,,0.8909412166476117,7392,2379.6395649909973,,0.0021358847524734306,0.002264695635082525,39.00058167775472,13.0,,,0.9027422836032362,0.8046709129511678,0.09365472396214804,38.90692695379258,nhoukgoe,
7920,,1715006382.4805217,0.8004587155963303,,,0.8909115205867941,7920,2546.950079679489,,0.0021268484948619502,0.0021753136854652964,41.78908601999282,14.0,,,0.9028136037144331,0.8125,0.10036648511886598,41.68871953487397,nhoukgoe,
8448,,1715006549.0201972,0.7970183486238532,,,0.8927972204487075,8448,2713.489755153656,,0.0020925510134802666,0.002282429691574989,44.564742950598394,15.0,,,0.9043835253608794,0.8115015974440895,0.10727402369181316,44.45746892690659,nhoukgoe,
8976,,1715006715.9703581,0.8027522935779816,,,0.8936584062124159,8976,2880.4399161338806,,0.0020699196482988334,0.0023991212317156134,47.347241501013436,16.0,,,0.9051239932174651,0.8150537634408602,0.11387233336766561,47.233369167645776,nhoukgoe,
9504,,1715006883.486718,0.7901376146788991,,,0.8956480422871906,9504,3047.9562759399414,,0.0020429888652316866,0.002408383704653574,50.13917658726374,17.0,,,0.9069582715526372,0.805111821086262,0.12054121891657511,50.01863536834717,nhoukgoe,
10032,,1715007050.1930282,0.8038990825688074,,,0.8949501848579786,10032,3214.662586212158,,0.0020383062475102767,0.0022101316498507055,52.917610907554625,18.0,,,0.9062926318856704,0.8155339805825242,0.12707452376683553,52.790536383787796,nhoukgoe,
10560,,1715007218.217729,0.7912844036697247,,,0.8974149579058338,10560,3382.687287092209,,0.002025171005452746,0.002235382248502259,55.71801834106445,19.0,,,0.9083747762084743,0.8092243186582809,0.13365915218989055,55.584359188874565,nhoukgoe,
11088,,1715007385.440101,0.7901376146788991,,,0.8982464476087247,11088,3549.909658908844,,0.002005544555925502,0.0023072066657040097,58.50505321423213,20.0,,,0.9092065342678096,0.8004362050163577,0.14032018184661865,58.36473303238551,nhoukgoe,
11616,,1715007552.5145886,0.801605504587156,,,0.8983206877607686,11616,3716.984146595001,,0.0019869991071091568,0.002185612882769436,61.28962342341741,21.0,,,0.9092787875576281,0.8145766345123259,0.14703285296758015,61.142590570449826,nhoukgoe,
12144,,1715007719.6746528,0.7924311926605505,,,0.8998945789840977,12144,3884.1442108154297,,0.001971462018412063,0.0022984205514465996,64.07562026580175,22.0,,,0.9104481576920012,0.8068303094983992,0.1536959091822306,63.92192435661951,nhoukgoe,
12672,,1715007887.2643478,0.7958715596330275,,,0.8990036971595717,12672,4051.7339057922363,,0.001971791745848209,0.0023495738796137887,66.8687771598498,23.0,,,0.9098260685120373,0.8098290598290598,0.16038506428400673,66.7083920955658,nhoukgoe,
13200,,1715008054.5102665,0.7912844036697247,,,0.8997906427712364,13200,4218.979824542999,,0.0019507450846111018,0.002421300072188771,69.65620487531025,24.0,,,0.9105962458106479,0.803030303030303,0.16707820097605386,69.48912667433422,nhoukgoe,
13728,,1715008221.3811057,0.801605504587156,,,0.9000133632273679,13728,4385.850663661957,,0.0019482986295160753,0.0021973279979797676,72.43738132715224,25.0,,,0.9106517354845558,0.8145766345123259,0.17381618420283,72.26356514294943,nhoukgoe,
14256,,1715008388.3286452,0.7935779816513762,,,0.9003548679267696,14256,4552.798203229904,,0.0019325737275337968,0.0022000248005630773,75.2198359886805,26.0,,,0.9110925638885576,0.809322033898305,0.18056819836298624,75.03926779031754,nhoukgoe,
14784,,1715008555.5909076,0.7889908256880734,,,0.9022108717278653,14784,4720.0604655742645,,0.0019273274817812457,0.002341033737047003,78.00753620862959,27.0,,,0.912636298516966,0.8071278825995807,0.1872590144475301,77.82027719418208,nhoukgoe,
15312,,1715008722.9264102,0.8038990825688074,,,0.9010675733863903,15312,4887.395968198776,,0.0019325242775118689,0.0022891583177474663,80.79645687739053,28.0,,,0.9115315674168493,0.8163265306122449,0.1938744823137919,80.60258239507675,nhoukgoe,
15840,,1715008890.4682372,0.7798165137614679,,,0.9034581062822017,15840,5054.937795162201,,0.0018953759054572714,0.0025652791928807528,83.58881645202635,29.0,,,0.9137436985937915,0.8008298755186722,0.20064364274342852,83.38817280928293,nhoukgoe,
528,,1715295462.1798642,0.7224770642201835,,,0.6870777591352507,528,209.5178050994873,,0.004676281694303962,0.0026159667230527335,2.899151055018107,0.0,,,0.7126671847519326,0.7468619246861925,0.007392374674479166,2.891758680343628,zpv74gou,
1056,,1715295636.018897,0.7442660550458715,,,0.7664107856092889,1056,383.3568379878998,,0.003972508180405006,0.0023562967298774544,5.796463302771251,1.0,,,0.7929836566044688,0.7650158061116965,0.014751331011454264,5.781711971759796,zpv74gou,
1584,,1715295810.0129044,0.7454128440366973,,,0.7821793939033987,1584,557.3508453369141,,0.003750782741463284,0.0023686852340304523,8.696358843644461,2.0,,,0.8062291963861151,0.7648305084745762,0.02209103504816691,8.674267808596293,zpv74gou,
2112,,1715295983.8845184,0.7580275229357798,,,0.7863813865090795,2112,731.2224593162537,,0.0036533300906778626,0.0023502868796707295,11.594214975833893,3.0,,,0.8097335184817828,0.7771911298838438,0.029397018750508624,11.564817957083385,zpv74gou,
2640,,1715296158.1270204,0.7637614678899083,,,0.791058516087841,2640,905.4649612903595,,0.0035741895047393,0.002306445681173867,14.498252403736114,4.0,,,0.8139362686764512,0.778969957081545,0.036788654327392575,14.461463749408722,zpv74gou,
3168,,1715296332.2631269,0.7580275229357798,,,0.7922018144293159,3168,1079.6010677814484,,0.0035300729174708046,0.002457747936522195,17.400516335169474,5.0,,,0.8151083983987951,0.7757704569606801,0.044181096553802486,17.35633523861567,zpv74gou,
3696,,1715296506.3038216,0.7511467889908257,,,0.7958247338490549,3696,1253.641762495041,,0.003496583486839163,0.002403435835597712,20.301189879576366,6.0,,,0.8175800267972035,0.7703703703703704,0.051603388786315915,20.249586490790048,zpv74gou,
4224,,1715296680.1018295,0.7694954128440367,,,0.7981113305320049,4224,1427.4397704601288,,0.0034664781165743555,0.002269876522755404,23.197818712393445,7.0,,,0.8201526394455246,0.7859424920127795,0.05902071396509806,23.138797998428345,zpv74gou,
4752,,1715296854.1430588,0.7614678899082569,,,0.7973986250723841,4752,1601.4809997081757,,0.0034477783179774854,0.002436076829192835,26.098501638571424,8.0,,,0.8192451880406417,0.7773019271948608,0.06630791028340657,26.032193728288014,zpv74gou,
