,epoch,_runtime,_timestamp,train accuracy,dev loss,train epoch time,train F1,total epoch time,dev accuracy,loss,batch loss,_step,dev F1,n_all_params,n_combiner_params,dev eval epoch time,n_classifier_params,run_id,n_pos_enc_params,n_clas_params,n_circ_params,n_bias_params,n_batch_norm_params
16864,15.0,358.3994290828705,1715244443.981789,0.9712393650982197,0.0028192194503381712,5.220146799087524,0.9741867562200989,5.342334695657094,0.8291284403669725,0.0011092031827561353,,16864,0.836801752464403,,,0.1221878965695699,,j7nthn54,,,,,
17918,16.0,376.2628982067108,1715244461.8452582,0.9745356278489659,0.003149041547140944,5.510965005556741,0.9772083936901139,5.640054905414581,0.8130733944954128,0.000968955980051873,,17918,0.8252947481243301,,,0.12908989985783895,,j7nthn54,,,,,
18972,17.0,394.58819675445557,1715244480.1705568,0.9731993051121769,0.0032869219916676165,5.810458795229593,0.9759899969405537,5.945472212632497,0.8245412844036697,0.0010145279250663563,,18972,0.8374070138150903,,,0.13501341740290324,,j7nthn54,,,,,
20026,18.0,415.9524509906769,1715244501.534811,0.9745356278489659,0.002942100782460029,6.158039824167886,0.977205970307952,6.301538701852163,0.8451834862385321,0.000984540893078953,,20026,0.8504983388704319,,,0.1434988776842753,,j7nthn54,,,,,
21080,19.0,439.4023804664612,1715244524.9847405,0.9737783782981188,0.0031876615974881233,6.539758932590484,0.9764878178671282,6.692366623878479,0.8325688073394495,0.0009901090127388617,,21080,0.8402625820568927,,,0.15260769128799437,,j7nthn54,,,,,
22134,20.0,462.28922939300537,1715244547.8715894,0.9738526184501626,0.0032012362819199168,6.912568187713623,0.9766113715750468,7.073809238274893,0.819954128440367,0.0010009805357719256,,22134,0.8269018743109151,,,0.1612410505612691,,j7nthn54,,,,,
23188,21.0,485.7120728492737,1715244571.2944329,0.9722935752572421,0.0029009627776408415,7.294719282786051,0.975218465297883,7.4641841212908435,0.8256880733944955,0.0010550984656196374,,23188,0.8311111111111111,,,0.16946483850479124,,j7nthn54,,,,,
24242,22.0,508.82830834388733,1715244594.4106684,0.975099853004499,0.0032370886124602153,7.673098162810008,0.9777270131353513,7.84945053656896,0.8245412844036697,0.0009429687609876344,,24242,0.830939226519337,,,0.1763523737589518,,j7nthn54,,,,,
25296,23.0,531.9039402008057,1715244617.4863002,0.9729468885952278,0.0032474389726962517,8.049346772829692,0.9757693432986675,8.234039509296418,0.8302752293577982,0.0009953981146516079,,25296,0.838074398249453,,,0.18469273646672565,,j7nthn54,,,,,
26350,24.0,555.6352038383484,1715244641.2175639,0.9759610387682074,0.003327614465437898,8.43539973894755,0.9784910523309109,8.629556520779929,0.8256880733944955,0.0009199483762968493,,26350,0.8292134831460675,,,0.1941567818323771,,j7nthn54,,,,,
27404,25.0,577.966792345047,1715244663.5491524,0.976941008775186,0.003451102370515876,8.801185961564382,0.9793580115637669,9.001744627952577,0.8256880733944955,0.0008841899160285105,,27404,0.8295964125560538,,,0.20055866638819375,,j7nthn54,,,,,
28458,26.0,589.9961910247803,1715244675.578551,0.9758125584641197,0.003099626630818078,8.995145364602408,0.9783708424616611,9.202229738235475,0.8428899082568807,0.0009346947247073767,,28458,0.8509249183895539,,,0.2070843736330668,,j7nthn54,,,,,
29512,27.0,603.2281491756439,1715244688.8105092,0.9759907348290249,0.0031692888075058614,9.209242053826651,0.9785381521840117,9.422758106390637,0.8440366972477065,0.0009047673035581013,,29512,0.851528384279476,,,0.21351605256398518,,j7nthn54,,,,,
30566,28.0,615.1195712089539,1715244700.7019312,0.977327057565814,0.003227621111847939,9.400935928026836,0.9796998178700097,9.620942282676697,0.8371559633027523,0.0008617815626571788,,30566,0.8442982456140351,,,0.22000635464986165,,j7nthn54,,,,,
31620,29.0,629.4685559272766,1715244715.050916,0.9764064796804703,0.0033227970157194576,9.631889470418296,0.9789097859124272,9.860087502002717,0.8337155963302753,0.0009088824178120543,,31620,0.8401323042998897,,,0.22819803158442178,,j7nthn54,,,,,
1054,0.0,61.963752031326294,1715243459.759329,0.8671546719327681,0.0016206413370753647,0.3799095074335734,0.8810729619438795,0.3881686011950175,0.8497706422018348,0.004759665730438544,,1054,0.8574537540805223,,,0.008259093761444092,,90npwzqk,,,,,
2108,1.0,85.07460594177246,1715243482.870183,0.9205333412522829,0.001693772100800768,0.7566995859146117,0.9288392500997208,0.7733459035555521,0.8394495412844036,0.003140861086391281,,2108,0.8491379310344828,,,0.01664631764094035,,90npwzqk,,,,,
3162,2.0,108.23875021934509,1715243506.0343273,0.940028805178993,0.001908550602853845,1.1345732967058817,0.946367632022733,1.1594105641047159,0.841743119266055,0.002380124154085828,,3162,0.8470066518847007,,,0.024837267398834233,,90npwzqk,,,,,
4216,3.0,131.0455710887909,1715243528.8411481,0.950511514647582,0.0020144270100724807,1.5062028368314107,0.9556976326877833,1.5395195722579955,0.856651376146789,0.0019522743967040476,,4216,0.8597081930415263,,,0.033316735426584886,,90npwzqk,,,,,
5270,4.0,154.2034375667572,1715243551.9990146,0.9583958187946369,0.0021301784783328346,1.8840731859207152,0.9627324235894981,1.9254799842834471,0.8440366972477065,0.001649372493346652,,5270,0.8429561200923787,,,0.041406798362731936,,90npwzqk,,,,,
6324,5.0,177.5887348651886,1715243575.384312,0.9625532673090914,0.002325962135277757,2.2651310642560323,0.9664841590474166,2.3152307907740273,0.8555045871559633,0.0014629730874479129,,6324,0.8558352402745996,,,0.0500997265179952,,90npwzqk,,,,,
7378,6.0,200.46038126945496,1715243598.2559583,0.9649883442961291,0.0023350822952909207,2.6374884684880575,0.9686411149825784,2.6964204788208006,0.8497706422018348,0.0013606334466191078,,7378,0.8552486187845304,,,0.058932010332743326,,90npwzqk,,,,,
8432,7.0,223.85824275016785,1715243621.6538198,0.967660989769707,0.0024553800531483573,3.0193206429481507,0.9710657066184871,3.086379039287567,0.838302752293578,0.0012583761573276243,,8432,0.8395904436860068,,,0.0670583963394165,,90npwzqk,,,,,
9486,8.0,246.76883125305176,1715243644.5644083,0.9684330873509629,0.003080197909009566,3.392525907357534,0.9717460064322356,3.4682177941004433,0.8222477064220184,0.0012206829334331884,,9486,0.8244620611551529,,,0.07569188674290975,,90npwzqk,,,,,
10540,9.0,266.9857897758484,1715243664.7813668,0.9693982093275327,0.0027952082113388483,3.722998642921448,0.9726211193325983,3.805162942409515,0.8222477064220184,0.001184403127222155,,10540,0.826427771556551,,,0.08216429948806762,,90npwzqk,,,,,
11594,10.0,278.97238636016846,1715243676.7679634,0.9712690611590372,0.002800208815467467,3.9164080659548444,0.9742415569547797,4.004935129483541,0.823394495412844,0.0010947481837905153,,11594,0.8265765765765766,,,0.08852706352869669,,90npwzqk,,,,,
12648,11.0,291.32603311538696,1715243689.1216102,0.9704821155473726,0.002707828348929729,4.11557176510493,0.9735835016477091,4.210823961098989,0.8302752293577982,0.001116247335863019,,12648,0.8290993071593533,,,0.09525219599405924,,90npwzqk,,,,,
13702,12.0,303.73344588279724,1715243701.529023,0.9712690611590372,0.0031972505630703148,4.31612487634023,0.9742634834075946,4.417607923348745,0.8451834862385321,0.0010896491417994156,,13702,0.8498331479421579,,,0.10148304700851439,,90npwzqk,,,,,
14756,13.0,319.1967055797577,1715243716.9922826,0.9716551099496652,0.003066070719596443,4.565639809767405,0.9746329147564946,4.67532301346461,0.8279816513761468,0.0010814732768735197,,14756,0.8314606741573034,,,0.10968320369720458,,90npwzqk,,,,,
15810,14.0,342.2926411628723,1715243740.0882182,0.9729023445040016,0.0033059731262539507,4.942060454686483,0.9757110345102945,5.060250941912334,0.8440366972477065,0.0010389872993937597,,15810,0.8465011286681715,,,0.1181904872258504,,90npwzqk,,,,,
16864,15.0,365.32458901405334,1715243763.120166,0.9730805208689067,0.0029986025680095777,5.3179107745488485,0.9759156183163517,5.444111637274425,0.8405963302752294,0.0010272152838869334,,16864,0.8422247446083996,,,0.12620086272557574,,90npwzqk,,,,,
17918,16.0,389.08111810684204,1715243786.8766952,0.9763470875588354,0.0030823909088012274,5.704997885227203,0.9788387199617423,5.840049596627554,0.8371559633027523,0.0008856667445633188,,17918,0.8442982456140351,,,0.1350517114003499,,90npwzqk,,,,,
18972,17.0,412.4803147315979,1715243810.2758918,0.972367815409286,0.003118185001775759,6.086475292841593,0.9752950390951692,6.230031736691793,0.8302752293577982,0.001051619329444231,,18972,0.8351893095768375,,,0.14355644385019936,,90npwzqk,,,,,
20026,18.0,435.20844054222107,1715243833.0040176,0.9743722995144694,0.003186716604123422,6.45702230532964,0.9770307675928883,6.608829700946808,0.8497706422018348,0.0009711417578766774,,20026,0.8552486187845304,,,0.15180739561716713,,90npwzqk,,,,,
21080,19.0,458.5407154560089,1715243856.3362925,0.9765846560453756,0.0033365094333613686,6.836333358287811,0.9790490361493802,6.997695509592693,0.8314220183486238,0.0008987213633832282,,21080,0.8396946564885496,,,0.16136215130488077,,90npwzqk,,,,,
22134,20.0,480.551593542099,1715243878.3471706,0.97267962404787,0.002694257834088912,7.196736160914103,0.9755384206328104,7.364537537097932,0.8440366972477065,0.0010550818411507617,,22134,0.8485523385300668,,,0.1678013761838277,,90npwzqk,,,,,
23188,21.0,499.0067675113678,1715243896.8023446,0.9747286522442798,0.0027098164919319503,7.498430629571279,0.9773525654673195,7.672119450569154,0.8302752293577982,0.0009902329951378486,,23188,0.8271028037383178,,,0.17368882099787392,,90npwzqk,,,,,
24242,22.0,516.8082838058472,1715243914.6038609,0.9737189861764837,0.00309720710603469,7.788389003276825,0.9764590094163962,7.968806318442028,0.8337155963302753,0.000989196346156457,,24242,0.8361581920903954,,,0.1804173151652018,,90npwzqk,,,,,
25296,23.0,537.9478459358215,1715243935.743423,0.9736298979940311,0.005114169842606291,8.132686948776245,0.9763898859376247,8.321128265062969,0.8268348623853211,0.0010015845822092413,,25296,0.8297632468996617,,,0.18844131628672278,,90npwzqk,,,,,
26350,24.0,560.9433569908142,1715243958.738934,0.9772973615049964,0.0034540420005080897,8.508019399642944,0.9797093756220556,8.704382713635763,0.8325688073394495,0.0008729416454438298,,26350,0.834841628959276,,,0.19636331399281817,,90npwzqk,,,,,
27404,25.0,584.2569873332977,1715243982.0525644,0.9756937742208496,0.0032500481796920847,8.888939050833384,0.9782177690844012,9.092939023176829,0.8325688073394495,0.0009614046572577649,,27404,0.8377777777777777,,,0.2039999723434448,,90npwzqk,,,,,
28458,26.0,606.9644596576691,1715244004.7600367,0.9758125584641197,0.0032231531558780495,9.259211945533753,0.9783201799331905,9.47139260371526,0.8279816513761468,0.0009326012979582906,,28458,0.8325892857142857,,,0.21218065818150836,,90npwzqk,,,,,
29512,27.0,630.2621169090271,1715244028.057694,0.9769261607447772,0.0034714943361938548,9.639116819699606,0.9793515811852246,9.859682416915893,0.8314220183486238,0.0008587652199547457,,29512,0.8353863381858903,,,0.2205655972162882,,90npwzqk,,,,,
30566,28.0,653.8704359531403,1715244051.666013,0.9759016466465723,0.004119535822660551,10.023236028353374,0.978464804617528,10.253149767716724,0.841743119266055,0.0009369565431591085,,30566,0.8421052631578947,,,0.2299137393633524,,90npwzqk,,,,,
31620,29.0,676.9894680976868,1715244074.7850451,0.9751740931565428,0.0033075138926506042,10.400523662567139,0.9777487956136381,10.638462650775908,0.838302752293578,0.0009302510119065873,,31620,0.8417508417508418,,,0.2379389882087707,,90npwzqk,,,,,
1054,0.0,60.288891553878784,1715242778.8927376,0.8683276663350606,0.0016140056039215228,0.3803658127784729,0.8819740204429302,0.38829553524653115,0.8532110091743119,0.004697209611325103,,1054,0.8596491228070176,,,0.007929722468058268,,4k2ropqc,,,,,
2108,1.0,83.11295962333679,1715242801.7168057,0.9213796789855826,0.0017374018121749982,0.7524830500284831,0.9295456057481205,0.7686927755673727,0.8543577981651376,0.003076683866731924,,2108,0.8587319243604005,,,0.016209725538889566,,4k2ropqc,,,,,
3162,2.0,106.86773538589478,1715242825.4715815,0.9414542160982345,0.001785788958499191,1.1397517959276837,0.9475588184441873,1.164600702126821,0.8669724770642202,0.0023642745000694546,,3162,0.8699551569506726,,,0.02484890619913737,,4k2ropqc,,,,,
4216,3.0,129.944726228714,1715242848.5485723,0.952931743604211,0.002110710931480478,1.5162973562876385,0.9578378953528582,1.5492138504981996,0.8314220183486238,0.0018958416600579873,,4216,0.8335220838052095,,,0.032916494210561115,,4k2ropqc,,,,,
5270,4.0,153.17351484298706,1715242871.777361,0.9586333872811772,0.0021480486958945564,1.8950894474983218,0.962936355896126,1.9363562186559042,0.8440366972477065,0.0016573193506714868,,5270,0.8485523385300668,,,0.0412667711575826,,4k2ropqc,,,,,
6324,5.0,176.41320610046387,1715242895.0170522,0.9626275074611352,0.002179752488475327,2.2743946870168052,0.9664654862304648,2.3236802657445272,0.8520642201834863,0.0014997106027922595,,6324,0.8558659217877095,,,0.04928557872772217,,4k2ropqc,,,,,
7378,6.0,199.5282506942749,1715242918.1320968,0.9663098190025093,0.002388004316102474,2.651323282718659,0.9698050435824074,2.7089263637860617,0.8543577981651376,0.0013396924567600672,,7378,0.8602860286028603,,,0.05760308106740316,,4k2ropqc,,,,,
8432,7.0,222.88101148605347,1715242941.4848576,0.9675719015872545,0.0023064758252660067,3.0324472467104595,0.9709365767971682,3.098134247461955,0.8371559633027523,0.0012674670266735212,,8432,0.8442982456140351,,,0.06568700075149536,,4k2ropqc,,,,,
9486,8.0,246.51440048217773,1715242965.1182466,0.9683143031076927,0.0029412342594304216,3.4180070598920187,0.9716042154566745,3.492019315560659,0.8440366972477065,0.0012273460323319768,,9486,0.8482142857142857,,,0.07401225566864014,,4k2ropqc,,,,,
10540,9.0,269.69756841659546,1715242988.3014145,0.9690121605369048,0.0025002042839833358,3.7964271306991577,0.972252137263505,3.8784013668696087,0.8440366972477065,0.0011960132809459817,,10540,0.8475336322869955,,,0.08197423617045085,,4k2ropqc,,,,,
11594,10.0,292.86050724983215,1715243011.4643533,0.9706157478210515,0.0029380575095841644,4.174339338143667,0.9737048404884335,4.264446377754211,0.841743119266055,0.0011602400379662602,,11594,0.8421052631578947,,,0.09010703961054485,,4k2ropqc,,,,,
12648,11.0,316.42449712753296,1715243035.0283432,0.9728874964735927,0.0026159733533859253,4.558690174420675,0.975743245038391,4.657175326347351,0.8371559633027523,0.0010533283483686725,,12648,0.8418708240534521,,,0.09848515192667644,,4k2ropqc,,,,,
13702,12.0,339.543888092041,1715243058.1477342,0.9720263107098843,0.0029214784639690996,4.93554272254308,0.9749528038501423,5.0424942175547285,0.8302752293577982,0.001085526740099119,,13702,0.8355555555555556,,,0.10695149501164755,,4k2ropqc,,,,,
14756,13.0,362.8170807361603,1715243081.4209268,0.9719372225274318,0.0027398369659524446,5.31505278746287,0.974848960689857,5.430376776059469,0.8451834862385321,0.0010752000847669605,,14756,0.8457142857142858,,,0.11532398859659831,,4k2ropqc,,,,,
15810,14.0,386.11332058906555,1715243104.7171667,0.9741495790583379,0.0027176355344986696,5.694070776303609,0.9768855963144408,5.818642433484396,0.8428899082568807,0.0009985001947451504,,15810,0.8437856328392246,,,0.12457165718078614,,4k2ropqc,,,,,
16864,15.0,409.4403977394104,1715243128.0442438,0.975099853004499,0.0028348204192765263,6.074817589918772,0.9777009507346586,6.20742222070694,0.8348623853211009,0.0009707386719189757,,16864,0.8454935622317596,,,0.1326046307881673,,4k2ropqc,,,,,
17918,16.0,432.7004187107086,1715243151.3042648,0.9715660217672126,0.002638186541719174,6.454199008146921,0.974520004789973,6.5950852115949,0.8451834862385321,0.0011032254617074863,,17918,0.8484848484848485,,,0.1408862034479777,,4k2ropqc,,,,,
18972,17.0,455.93356251716614,1715243174.5374086,0.9731696090513593,0.0027028716622142616,6.83307127157847,0.9760125313615908,6.98230033715566,0.8509174311926605,0.0010383338598172523,,18972,0.8526077097505669,,,0.14922906557718912,,4k2ropqc,,,,,
20026,18.0,474.52056336402893,1715243193.1244094,0.9753077254302217,0.003062259850152042,7.1364394863446545,0.9778712192785193,7.292079615592956,0.838302752293578,0.000937407441277887,,20026,0.8455640744797371,,,0.15564012924830117,,4k2ropqc,,,,,
21080,19.0,486.12632966041565,1715243204.7301757,0.9765401119541492,0.0031026024884040202,7.323729785283406,0.9790167069510478,7.48550488948822,0.8474770642201835,0.0008845818978652105,,21080,0.8497175141242937,,,0.1617751042048136,,4k2ropqc,,,,,
22134,20.0,498.51973271369934,1715243217.1235788,0.9741198829975204,0.002865149818975991,7.523706591129302,0.9768165675751167,7.692056854565938,0.8394495412844036,0.0009713333034008845,,22134,0.8507462686567164,,,0.1683502634366353,,4k2ropqc,,,,,
23188,21.0,510.6928970813751,1715243229.2967432,0.9748325884571412,0.003243446213389755,7.7202616373697905,0.9774580080592609,7.894937972227732,0.8405963302752294,0.0009449974852316588,,23188,0.8415051311288484,,,0.17467633485794065,,4k2ropqc,,,,,
24242,22.0,526.9428207874298,1715243245.5466669,0.974015946784659,0.003176617718071019,7.98294406334559,0.9767744332961724,8.165765484174091,0.8348623853211009,0.0009789623888210983,,24242,0.8448275862068966,,,0.18282142082850136,,4k2ropqc,,,,,
25296,23.0,550.4768316745758,1715243269.0806777,0.9738377704197538,0.002909450424373697,8.367016009489694,0.9765828504598373,8.55799394448598,0.841743119266055,0.0009910122077856172,,25296,0.8466666666666667,,,0.190977934996287,,4k2ropqc,,,,,
26350,24.0,573.0717988014221,1715243291.6756449,0.9764064796804703,0.003044571727514267,8.735038117567697,0.9789137041018088,8.934571786721547,0.8314220183486238,0.0008750818601622442,,26350,0.8375690607734807,,,0.19953366915384926,,4k2ropqc,,,,,
27404,25.0,593.4364738464355,1715243312.04032,0.9748919805787762,0.003517467767820446,9.068044463793436,0.9775100081128889,9.27397849957148,0.8474770642201835,0.0009515587858707264,,27404,0.8552774755168662,,,0.20593403577804564,,4k2ropqc,,,,,
28458,26.0,611.1039628982544,1715243329.707809,0.9765995040757843,0.002881872886364613,9.355761154492695,0.9790798311519368,9.568431949615476,0.8532110091743119,0.0008954958720204754,,28458,0.8584070796460177,,,0.2126707951227824,,4k2ropqc,,,,,
29512,27.0,628.9952821731567,1715243347.5991282,0.977327057565814,0.003264664920098191,9.647408950328826,0.979710607087336,9.866614965597787,0.8497706422018348,0.0008536433825769594,,29512,0.8526434195725534,,,0.21920601526896158,,4k2ropqc,,,,,
30566,28.0,648.1389787197113,1715243366.7428248,0.974713804213871,0.0035787980764284046,9.95831400156021,0.9773925048785992,10.185670701662698,0.841743119266055,0.0009637956002176203,,30566,0.8496732026143791,,,0.22735670010248818,,4k2ropqc,,,,,
31620,29.0,671.22869348526,1715243389.8325396,0.9768964646839596,0.0034836089118905024,10.335017025470732,0.9793233582268053,10.570495204130808,0.8577981651376146,0.0008694966582629496,,31620,0.8616071428571429,,,0.23547817866007484,,4k2ropqc,,,,,
1054,0.0,59.5821053981781,1715242115.2952754,0.8676595049666662,0.0015955093325278082,0.33441003958384197,0.8814303388274733,0.3413501143455505,0.8692660550458715,0.00475924872105866,,1054,0.8730512249443207,,,0.006940074761708577,,y6vdm2w9,,,,,
2108,1.0,77.77244687080383,1715242133.485617,0.921097566407816,0.0017881767670495795,0.630964457988739,0.9294289508632139,0.6445177078247071,0.8463302752293578,0.003092508119782084,,2108,0.8533916849015317,,,0.013553249835968017,,y6vdm2w9,,,,,
3162,2.0,87.33270382881165,1715242143.0458739,0.9407860547298401,0.0018179973399420396,0.7849324385325114,0.9469539771215749,0.8038493434588114,0.856651376146789,0.002357165064111167,,3162,0.8603351955307262,,,0.01891690492630005,,y6vdm2w9,,,,,
4216,3.0,98.13697266578674,1715242153.8501427,0.9508233232861661,0.002094759887784993,0.9597679813702901,0.9559328348279624,0.9839160482088725,0.8543577981651376,0.0019071942986856173,,4216,0.8561721404303511,,,0.024148066838582356,,y6vdm2w9,,,,,
5270,4.0,107.13720273971558,1715242162.8503728,0.958262186520958,0.002271322892346513,1.1028955459594727,0.9625684115210994,1.1339151740074158,0.8497706422018348,0.0016688462785287802,,5270,0.8613756613756614,,,0.031019628047943115,,y6vdm2w9,,,,,
6324,5.0,119.02439594268799,1715242174.737566,0.9627611397348141,0.002190999550010086,1.2943893114725749,0.9666356259145936,1.3320315599441528,0.8497706422018348,0.0014645344622519585,,6324,0.8489042675893888,,,0.03764224847157796,,y6vdm2w9,,,,,
7378,6.0,136.74832820892334,1715242192.4614983,0.9654486332388009,0.002108823678909092,1.5816833933194479,0.9690636674244539,1.6274261633555094,0.8704128440366973,0.001388160728748289,,7378,0.8756875687568757,,,0.0457427700360616,,y6vdm2w9,,,,,
8432,7.0,159.80930709838867,1715242215.5224771,0.9675867496176632,0.002357648531778143,1.9561225295066833,0.970979620594765,2.011770208676656,0.8543577981651376,0.001256206516783193,,8432,0.8608981380065718,,,0.055647679169972736,,y6vdm2w9,,,,,
9486,8.0,183.2390067577362,1715242238.9521768,0.967854014165021,0.002215901953638147,2.3381199916203816,0.9712372626908106,2.4022593418757117,0.8497706422018348,0.001251288887210297,,9486,0.8546059933407325,,,0.06413935025533041,,y6vdm2w9,,,,,
10540,9.0,206.36747193336487,1715242262.080642,0.969888194331022,0.002589503559497518,2.716457259654999,0.973039085349641,2.787729446093241,0.8474770642201835,0.0011701425659501803,,10540,0.8543263964950711,,,0.0712721864382426,,y6vdm2w9,,,,,
11594,10.0,229.25694131851196,1715242284.9701114,0.9709424044900444,0.0026572856607787105,3.0897715171178186,0.973983329123516,3.169215675195058,0.8555045871559633,0.001131855526369557,,11594,0.851764705882353,,,0.07944415807723999,,y6vdm2w9,,,,,
12648,11.0,252.91428112983704,1715242308.6274512,0.9722490311660158,0.002949026336363696,3.4758924245834355,0.9751664208554232,3.5635004957516987,0.8428899082568807,0.0010514829618751686,,12648,0.8512486427795874,,,0.08760807116826376,,y6vdm2w9,,,,,
13702,12.0,276.1018862724304,1715242331.8150563,0.9715066296455775,0.002673771574136314,3.8541169881820685,0.9745095174209317,3.94995565811793,0.8497706422018348,0.0011089522545038061,,13702,0.8523111612175873,,,0.09583866993586224,,y6vdm2w9,,,,,
14756,13.0,298.78504514694214,1715242354.4982152,0.973377481477082,0.0026528641171411635,4.223750285307567,0.9761673733600946,4.328003243605296,0.8463302752293578,0.001004590837055345,,14756,0.8504464285714286,,,0.1042529582977295,,y6vdm2w9,,,,,
15810,14.0,322.05847358703613,1715242377.7716436,0.9735111137507609,0.0024554453311710182,4.603440578778585,0.9762904683429908,4.715889390309652,0.8635321100917431,0.0010322928347339464,,15810,0.8652321630804077,,,0.11244881153106691,,y6vdm2w9,,,,,
16864,15.0,345.1057617664337,1715242400.8189318,0.9725162957133736,0.0029324267162095514,4.980727712313334,0.9753925100703261,5.10000456571579,0.8463302752293578,0.0010562300700929681,,16864,0.8540305010893247,,,0.11927685340245567,,y6vdm2w9,,,,,
17918,16.0,368.56624269485474,1715242424.2794127,0.9745653239097833,0.00265173378203987,5.363500094413758,0.9772289204673854,5.491007192929586,0.8623853211009175,0.0009845452524160911,,17918,0.8654708520179372,,,0.12750709851582848,,y6vdm2w9,,,,,
18972,17.0,391.7103202342987,1715242447.4234903,0.9750553089132726,0.0031029514011439926,5.741041135787964,0.9776874651366643,5.876736251513163,0.856651376146789,0.000934258866119278,,18972,0.862788144895719,,,0.1356951157251994,,y6vdm2w9,,,,,
20026,18.0,414.60490250587463,1715242470.3180726,0.9751443970957252,0.002804384113998588,6.11372051636378,0.9777659715765706,6.258307393391927,0.8589449541284404,0.0009540379341646321,,20026,0.8652792990142387,,,0.1445868770281474,,y6vdm2w9,,,,,
21080,19.0,438.04241037368774,1715242493.7555804,0.9753522695214479,0.0029130529509771856,6.496951595942179,0.9779495762599293,6.648928141593934,0.8440366972477065,0.0009400519738426133,,21080,0.8528138528138528,,,0.15197654565175378,,y6vdm2w9,,,,,
22134,20.0,461.20399951934814,1715242516.9171696,0.9763322395284265,0.002751882435805207,6.875002106030782,0.9788352763098495,7.034948877493541,0.8532110091743119,0.0008989646765568905,,22134,0.8587196467991169,,,0.15994677146275843,,y6vdm2w9,,,,,
23188,21.0,484.0853226184845,1715242539.7984927,0.9763619355892441,0.002714693853887943,7.24798279205958,0.9788483511811442,7.416299772262573,0.8543577981651376,0.0008851576774095422,,23188,0.8548571428571429,,,0.1683169802029928,,y6vdm2w9,,,,,
24242,22.0,507.52304244041443,1715242563.2362125,0.9755007498255357,0.002909258623188789,7.630641098817189,0.9780853211496573,7.806923262278239,0.8474770642201835,0.0009265796007776653,,24242,0.8497175141242937,,,0.17628216346104944,,y6vdm2w9,,,,,
25296,23.0,530.6970112323761,1715242586.4101813,0.9742832113320168,0.0028351088729473427,8.00882347424825,0.9769913385408364,8.193150246143341,0.8474770642201835,0.0009737199340916979,,25296,0.8500563697857948,,,0.18432677189509078,,y6vdm2w9,,,,,
26350,24.0,553.2281074523926,1715242608.9412775,0.9768519205927334,0.002931772158780229,8.37609722216924,0.9792887223838561,8.56866413752238,0.8543577981651376,0.0008737681133245687,,26350,0.8596685082872928,,,0.19256691535313927,,y6vdm2w9,,,,,
27404,25.0,576.9418923854828,1715242632.6550624,0.9761689111939301,0.0030659597127809437,8.762853837013244,0.9787042074117319,8.96388878027598,0.8405963302752294,0.0009197789854921876,,27404,0.8490770901194354,,,0.20103494326273602,,y6vdm2w9,,,,,
28458,26.0,600.1621131896973,1715242655.8752832,0.9778615866605295,0.0028683894886336195,9.14139552116394,0.9801868364051931,9.350888347625732,0.8532110091743119,0.0008612032977168555,,28458,0.8568232662192393,,,0.20949282646179201,,y6vdm2w9,,,,,
29512,27.0,623.3197829723358,1715242679.032953,0.9766440481670107,0.003328676070642034,9.518953279654184,0.9790643508351634,9.73684542576472,0.8486238532110092,0.0008815887585830148,,29512,0.8454332552693209,,,0.2178921461105347,,y6vdm2w9,,,,,
30566,28.0,639.5998802185059,1715242695.3130503,0.9770597930184561,0.002964158704794875,9.784020682175953,0.9794883368957689,10.008175309499105,0.8428899082568807,0.0008733429774762518,,30566,0.8465845464725644,,,0.22415462732315067,,y6vdm2w9,,,,,
31620,29.0,651.8025200366974,1715242707.51569,0.978143699238296,0.0030656239581764292,9.981238663196562,0.9804504887377815,10.211547176043192,0.8509174311926605,0.000822341693756011,,31620,0.8526077097505669,,,0.23030851284662887,,y6vdm2w9,,,,,
1054,0.0,61.67584300041199,1715241429.167323,0.8656550208614827,0.0015639614894849445,0.3793805718421936,0.8798214854956965,0.3874163230260213,0.8543577981651376,0.00479356810747254,,1054,0.8587319243604005,,,0.008035751183827718,,6gvafaid,,,,,
2108,1.0,84.4960606098175,1715241451.9875407,0.9194494350324429,0.0016985918061995725,0.7512584129969279,0.9278408108431652,0.7677489360173544,0.8555045871559633,0.003156513206736084,,2108,0.864516129032258,,,0.01649052302042643,,6gvafaid,,,,,
3162,2.0,108.20799088478088,1715241475.699471,0.9414542160982345,0.0019648656454108178,1.1373492360115052,0.9475867019367531,1.1629427075386047,0.8577981651376146,0.0023625308940109853,,3162,0.8603603603603603,,,0.025593471527099607,,6gvafaid,,,,,
4216,3.0,131.34812951087952,1715241498.8396096,0.9519220775364148,0.0020207601061107915,1.514223078886668,0.9569460695670673,1.5486077109972636,0.8555045871559633,0.0019231341683484835,,4216,0.8618421052631579,,,0.0343846321105957,,6gvafaid,,,,,
5270,4.0,154.6126024723053,1715241522.1040826,0.9575791771221548,0.002017501365700993,1.8939296007156372,0.9619993881595573,1.936344861984253,0.8577981651376146,0.0017026172841675534,,5270,0.8643326039387309,,,0.042415261268615716,,6gvafaid,,,,,
6324,5.0,177.3838231563568,1715241544.8753033,0.9618405618494706,0.0019979822457930362,2.266980222860972,0.9657853396171153,2.3158610820770265,0.8543577981651376,0.0014982032606139218,,6324,0.8621064060803475,,,0.04888085921605427,,6gvafaid,,,,,
